timestamp,id_maquina,idade_equipamento_meses,id_operador,turno,temperatura_c,vibracao_rms,pressao,unidade_pressao,corrente_a,rpm,horas_operacao,falha_72h
2026-06-09 02:00:00,M13,165,OP-07,1,75.91,3.913,3.759,bar,21.05,1742.5,20666.0,0
2026-06-09 02:00:00,M14,6,OP-06,1,70.79,2.611,4.058,bar,19.95,1758.1,1586.0,0
2026-06-09 02:00:00,M15,93,OP-06,1,71.02,3.538,3.905,bar,20.24,1737.5,12026.0,0
2026-06-09 02:00:00,M16,149,OP-11,1,61.68,2.763,4.266,bar,19.38,1768.4,18746.0,0
2026-06-09 02:00:00,M17,29,OP-08,1,62.05,1.829,4.198,bar,16.55,1774.9,4346.0,0
2026-06-09 02:00:00,M18,145,OP-08,1,74.18,4.344,52.501,psi,21.17,1739.7,18266.0,0
2026-06-09 02:00:00,M19,26,OP-11,1,65.99,3.447,54.432,psi,21.05,1749.6,3986.0,0
2026-06-09 02:00:00,M20,87,OP-07,1,64.18,2.297,58.541,psi,19.47,1760.2,11306.0,0
2026-06-09 02:00:00,M21,148,OP-07,1,71.47,3.661,53.032,psi,21.09,1755.8,18626.0,1
2026-06-09 02:00:00,M22,59,OP-04,1,68.5,2.684,58.148,psi,19.14,1755.3,7946.0,0
2026-06-09 02:00:00,M23,65,OP-07,1,69.02,4.288,51.488,psi,21.55,1740.3,8666.0,0
2026-06-09 02:00:00,M24,54,OP-04,1,63.31,2.192,59.924,psi,18.95,1777.0,7346.0,0
2026-06-09 02:00:00,M25,131,OP-10,1,67.9,4.125,55.837,psi,21.52,1738.7,16586.0,0
2026-06-09 03:00:00,M01,171,OP-02,1,65.44,,4.221,bar,18.82,1768.1,21387.0,0
2026-06-09 03:00:00,M02,115,OP-02,1,70.79,3.648,3.836,bar,21.05,1747.7,14667.0,0
2026-06-09 03:00:00,M03,125,OP-12,1,66.94,3.954,3.69,bar,21.16,1733.9,15867.0,0
2026-06-09 03:00:00,M04,163,OP-12,1,62.0,2.634,4.184,bar,19.18,1773.9,20427.0,0
2026-06-09 03:00:00,M05,107,OP-07,1,75.07,3.606,3.899,bar,19.54,1745.7,13707.0,1
2026-06-09 03:00:00,M06,141,OP-10,1,64.84,2.263,3.936,bar,18.32,1757.9,17787.0,0
2026-06-09 03:00:00,M07,151,OP-01,1,61.48,3.094,3.873,bar,17.01,1765.9,18987.0,0
2026-06-09 03:00:00,M08,45,OP-10,1,59.68,2.052,4.149,bar,18.63,1771.4,6267.0,0
2026-06-09 03:00:00,M09,15,OP-12,1,67.59,2.924,3.954,bar,18.56,1767.1,2667.0,0
2026-06-09 03:00:00,M10,58,OP-02,1,73.3,4.067,3.821,bar,21.07,1751.5,7827.0,0
2026-06-09 03:00:00,M11,55,OP-07,1,71.95,4.446,3.503,bar,21.85,1732.2,7467.0,1
2026-06-09 03:00:00,M12,158,OP-05,1,69.1,2.04,4.134,bar,19.74,1766.1,19827.0,0
2026-06-09 03:00:00,M13,165,OP-07,1,67.95,3.904,3.737,bar,20.98,1741.0,20667.0,0
2026-06-09 03:00:00,M14,6,OP-05,1,67.82,3.144,4.038,bar,19.03,1770.9,1587.0,0
2026-06-09 03:00:00,M15,93,OP-10,1,71.13,3.537,3.759,bar,20.09,1768.5,12027.0,0
2026-06-09 03:00:00,M16,149,OP-04,1,64.46,2.585,4.118,bar,18.77,1761.2,18747.0,0
2026-06-09 03:00:00,M17,29,OP-07,1,67.63,1.752,4.305,bar,18.47,1783.2,4347.0,0
2026-06-09 03:00:00,M18,145,OP-05,1,67.82,4.071,51.589,psi,21.82,1748.9,18267.0,0
2026-06-09 03:00:00,M19,26,OP-03,1,72.13,3.839,54.352,psi,19.46,1753.9,3987.0,0
2026-06-09 03:00:00,M20,87,OP-07,1,64.45,2.445,57.822,psi,19.46,1772.9,11307.0,0
2026-06-09 03:00:00,M21,148,OP-07,1,65.94,3.924,52.649,psi,21.17,1760.5,18627.0,1
2026-06-09 03:00:00,M22,59,OP-02,1,62.25,2.823,59.16,psi,18.75,1758.4,7947.0,0
2026-06-09 03:00:00,M23,65,OP-04,1,74.11,4.329,53.488,psi,21.55,1741.0,8667.0,0
2026-06-09 03:00:00,M24,54,OP-07,1,60.43,2.518,59.846,psi,17.72,1770.7,7347.0,0
2026-06-09 03:00:00,M25,131,OP-09,1,68.24,4.108,54.056,psi,21.5,1731.3,16587.0,0
2026-06-09 04:00:00,M01,171,OP-11,1,65.19,2.355,4.021,bar,19.27,1770.5,21388.0,0
2026-06-09 04:00:00,M02,115,OP-02,1,73.52,3.594,3.822,bar,20.78,1767.8,14668.0,0
2026-06-09 04:00:00,M03,125,OP-07,1,75.72,4.042,3.645,bar,22.08,1743.8,15868.0,0
2026-06-09 04:00:00,M04,163,OP-01,1,66.66,2.722,4.194,bar,19.29,1778.4,20428.0,0
2026-06-09 04:00:00,M05,107,OP-07,1,66.48,3.312,3.843,bar,21.52,1744.9,13708.0,1
2026-06-09 04:00:00,M06,141,OP-07,1,60.47,2.566,4.11,bar,18.27,1769.5,17788.0,0
2026-06-09 04:00:00,M07,151,OP-10,1,63.71,2.761,4.085,bar,19.99,1761.6,18988.0,0
2026-06-09 04:00:00,M08,45,OP-06,1,61.19,2.08,4.049,bar,19.46,1771.3,6268.0,0
2026-06-09 04:00:00,M09,15,OP-08,1,66.2,2.928,3.931,bar,19.8,1759.0,2668.0,0
2026-06-09 04:00:00,M10,58,OP-01,1,74.64,4.053,3.797,bar,20.36,1747.0,7828.0,0
2026-06-09 04:00:00,M11,55,OP-07,1,81.12,4.429,3.529,bar,21.85,1745.1,7468.0,1
2026-06-09 04:00:00,M12,158,OP-10,1,59.49,2.262,4.056,bar,17.52,1771.0,19828.0,0
2026-06-09 04:00:00,M13,165,OP-07,1,79.85,,3.845,bar,21.39,1741.4,20668.0,0
2026-06-09 04:00:00,M14,6,OP-11,1,61.1,2.752,3.716,bar,19.46,1750.0,1588.0,0
2026-06-09 04:00:00,M15,93,OP-01,1,61.04,,3.901,bar,19.75,1736.1,12028.0,0
2026-06-09 04:00:00,M16,149,OP-07,1,67.16,2.908,3.954,bar,18.9,1760.0,18748.0,0
2026-06-09 04:00:00,M17,29,OP-11,1,61.27,1.679,4.114,bar,16.5,1770.4,4348.0,0
2026-06-09 04:00:00,M18,145,OP-09,1,72.58,4.396,52.531,psi,21.2,1759.4,18268.0,0
2026-06-09 04:00:00,M19,26,OP-02,1,74.07,3.297,56.047,psi,20.54,1749.1,3988.0,0
2026-06-09 04:00:00,M20,87,OP-05,1,61.49,2.156,58.497,psi,19.7,1768.4,11308.0,0
2026-06-09 04:00:00,M21,148,OP-07,1,72.96,,55.155,psi,20.69,1746.9,18628.0,1
2026-06-09 04:00:00,M22,59,OP-03,1,66.46,2.889,59.949,psi,20.58,1764.1,7948.0,0
2026-06-09 04:00:00,M23,65,OP-07,1,78.59,,55.482,psi,21.56,1736.8,8668.0,0
2026-06-09 04:00:00,M24,54,OP-01,1,65.0,2.255,56.62,psi,18.55,1783.4,7348.0,0
2026-06-09 04:00:00,M25,131,OP-07,1,72.53,4.08,51.451,psi,21.5,1727.0,16588.0,0
2026-06-09 05:00:00,M01,171,OP-07,1,67.71,2.482,4.018,bar,19.11,1780.5,21389.0,0
2026-06-09 05:00:00,M02,115,OP-07,1,72.76,3.526,3.861,bar,20.76,1752.6,14669.0,0
2026-06-09 05:00:00,M03,125,OP-07,1,74.08,4.169,3.856,bar,21.35,1751.9,15869.0,1
2026-06-09 05:00:00,M04,163,OP-01,1,66.69,2.671,3.862,bar,19.44,1762.0,20429.0,0
2026-06-09 05:00:00,M05,107,OP-12,1,74.51,3.555,3.984,bar,20.05,1755.3,13709.0,1
2026-06-09 05:00:00,M06,141,OP-09,1,64.17,2.82,3.921,bar,19.05,1771.3,17789.0,0
2026-06-09 05:00:00,M07,151,OP-02,1,73.38,3.081,3.842,bar,19.8,1765.8,18989.0,0
2026-06-09 05:00:00,M08,45,OP-08,1,50.46,2.219,3.969,bar,18.58,1775.3,6269.0,0
2026-06-09 05:00:00,M09,15,OP-07,1,64.24,2.899,3.948,bar,18.92,1751.9,2669.0,0
2026-06-09 05:00:00,M10,58,OP-09,1,70.62,3.689,3.528,bar,22.43,1751.8,7829.0,0
2026-06-09 05:00:00,M11,55,OP-10,1,74.62,4.556,3.572,bar,21.34,1737.8,7469.0,1
2026-06-09 05:00:00,M12,158,OP-12,1,63.69,2.571,4.145,bar,19.28,1768.5,19829.0,0
2026-06-09 05:00:00,M13,165,OP-09,1,77.95,4.021,3.659,bar,21.4,1752.2,20669.0,0
2026-06-09 05:00:00,M14,6,OP-11,1,69.1,2.72,3.963,bar,19.08,1749.9,1589.0,0
2026-06-09 05:00:00,M15,93,OP-10,1,70.95,3.571,3.972,bar,20.12,1759.3,12029.0,0
2026-06-09 05:00:00,M16,149,OP-05,1,62.88,2.662,4.04,bar,19.17,1781.8,18749.0,0
2026-06-09 05:00:00,M17,29,OP-03,1,65.99,1.886,4.349,bar,17.82,1772.9,4349.0,0
2026-06-09 05:00:00,M18,145,OP-05,1,68.3,,52.902,psi,21.34,1736.4,18269.0,0
2026-06-09 05:00:00,M19,26,OP-06,1,69.46,3.623,57.047,psi,19.4,1757.3,3989.0,0
2026-06-09 05:00:00,M20,87,OP-01,1,61.4,2.41,58.574,psi,19.01,1773.0,11309.0,0
2026-06-09 05:00:00,M21,148,OP-08,1,70.37,3.979,55.367,psi,20.9,1749.6,18629.0,1
2026-06-09 05:00:00,M22,59,OP-08,1,68.08,2.841,57.396,psi,19.47,1755.4,7949.0,0
2026-06-09 05:00:00,M23,65,OP-01,1,69.66,4.218,53.962,psi,20.49,1745.0,8669.0,0
2026-06-09 05:00:00,M24,54,OP-08,1,63.98,2.018,58.698,psi,18.94,1753.6,7349.0,0
2026-06-09 05:00:00,M25,131,OP-07,1,78.69,,52.253,psi,21.31,1753.8,16589.0,0
2026-06-09 06:00:00,M01,171,OP-02,1,64.16,2.646,3.987,bar,18.67,1771.3,21390.0,0
2026-06-09 06:00:00,M02,115,OP-02,1,69.97,3.38,3.845,bar,20.04,1745.8,14670.0,0
2026-06-09 06:00:00,M03,125,OP-07,1,68.58,4.214,3.643,bar,21.2,1731.8,15870.0,1
2026-06-09 06:00:00,M04,163,OP-04,1,67.46,2.558,4.263,bar,18.24,1767.0,20430.0,0
2026-06-09 06:00:00,M05,107,OP-07,1,65.91,3.605,3.889,bar,20.71,1756.9,13710.0,1
2026-06-09 06:00:00,M06,141,OP-12,1,64.23,2.573,4.045,bar,18.11,1775.1,17790.0,0
2026-06-09 06:00:00,M07,151,OP-07,1,65.42,2.876,4.034,bar,19.1,1758.1,18990.0,0
2026-06-09 06:00:00,M08,45,OP-11,1,62.82,1.974,4.377,bar,18.79,1766.3,6270.0,0
2026-06-09 06:00:00,M09,15,OP-06,1,70.07,2.769,4.044,bar,18.76,1753.3,2670.0,0
2026-06-09 06:00:00,M10,58,OP-11,1,70.01,4.056,3.622,bar,22.06,1739.3,7830.0,0
2026-06-09 06:00:00,M11,55,OP-07,1,78.47,4.805,3.537,bar,21.88,1742.7,7470.0,1
2026-06-09 06:00:00,M12,158,OP-02,1,67.2,2.25,3.985,bar,18.78,1775.3,19830.0,0
2026-06-09 06:00:00,M13,165,OP-09,1,69.47,4.041,3.58,bar,20.68,1734.6,20670.0,0
2026-06-09 06:00:00,M14,6,OP-08,1,63.79,3.105,3.959,bar,18.68,1772.1,1590.0,0
2026-06-09 06:00:00,M15,93,OP-04,1,71.89,3.564,3.672,bar,19.47,1743.9,12030.0,0
2026-06-09 06:00:00,M16,149,OP-08,1,59.56,2.794,4.123,bar,18.9,1759.4,18750.0,0
2026-06-09 06:00:00,M17,29,OP-09,1,58.12,1.596,4.106,bar,16.83,1766.7,4350.0,0
2026-06-09 06:00:00,M18,145,OP-10,1,68.86,4.014,58.573,psi,20.56,1751.0,18270.0,0
2026-06-09 06:00:00,M19,26,OP-10,1,66.75,3.674,53.341,psi,20.6,1748.4,3990.0,0
2026-06-09 06:00:00,M20,87,OP-02,1,60.3,2.449,64.167,psi,18.66,1774.7,11310.0,0
2026-06-09 06:00:00,M21,148,OP-07,1,71.29,3.84,54.871,psi,20.84,1741.2,18630.0,1
2026-06-09 06:00:00,M22,59,OP-03,1,63.92,3.06,56.471,psi,19.89,1772.2,7950.0,0
2026-06-09 06:00:00,M23,65,OP-09,1,67.7,3.899,52.301,psi,21.97,1763.5,8670.0,0
2026-06-09 06:00:00,M24,54,OP-03,1,70.16,2.208,60.976,psi,18.84,1772.5,7350.0,0
2026-06-09 06:00:00,M25,131,OP-08,1,72.65,4.11,52.465,psi,21.28,1748.1,16590.0,0
2026-06-09 07:00:00,M01,171,OP-04,1,59.9,2.618,4.331,bar,18.76,1768.2,21391.0,0
2026-06-09 07:00:00,M02,115,OP-02,1,62.83,3.297,3.795,bar,20.57,1748.8,14671.0,0
2026-06-09 07:00:00,M03,125,OP-06,1,71.8,4.11,3.614,bar,21.86,1744.3,15871.0,1
2026-06-09 07:00:00,M04,163,OP-01,1,63.75,2.543,4.085,bar,18.81,1776.8,20431.0,0
2026-06-09 07:00:00,M05,107,OP-07,1,71.54,3.634,4.079,bar,20.85,1741.2,13711.0,1
2026-06-09 07:00:00,M06,141,OP-02,1,67.29,2.704,3.905,bar,18.73,1765.8,17791.0,0
2026-06-09 07:00:00,M07,151,OP-09,1,68.39,3.073,3.998,bar,18.54,1762.9,18991.0,0
2026-06-09 07:00:00,M08,45,OP-02,1,61.77,2.149,4.126,bar,18.48,1767.1,6271.0,0
2026-06-09 07:00:00,M09,15,OP-01,1,63.52,2.572,3.72,bar,18.98,1765.3,2671.0,0
2026-06-09 07:00:00,M10,58,OP-06,1,75.45,4.024,3.949,bar,21.15,1742.7,7831.0,0
2026-06-09 07:00:00,M11,55,OP-07,1,77.38,4.491,3.57,bar,22.86,1719.1,7471.0,1
2026-06-09 07:00:00,M12,158,OP-07,1,61.08,2.426,4.289,bar,19.03,1784.8,19831.0,0
2026-06-09 07:00:00,M13,165,OP-06,1,70.27,4.093,3.564,bar,21.51,1742.6,20671.0,0
2026-06-09 07:00:00,M14,6,OP-09,1,64.69,2.567,3.902,bar,19.25,1750.4,1591.0,0
2026-06-09 07:00:00,M15,93,OP-11,1,66.02,3.506,3.758,bar,21.5,1752.8,12031.0,0
2026-06-09 07:00:00,M16,149,OP-12,1,68.59,2.522,3.978,bar,18.6,1757.9,18751.0,0
2026-06-09 07:00:00,M17,29,OP-04,1,58.05,1.872,4.116,bar,17.47,1763.8,4351.0,0
2026-06-09 07:00:00,M18,145,OP-09,1,73.05,4.116,51.783,psi,21.26,1725.3,18271.0,0
2026-06-09 07:00:00,M19,26,OP-03,1,71.12,3.561,57.351,psi,19.74,1740.8,3991.0,0
2026-06-09 07:00:00,M20,87,OP-11,1,69.49,2.279,57.912,psi,18.45,1771.4,11311.0,0
2026-06-09 07:00:00,M21,148,OP-07,1,76.9,3.764,50.803,psi,20.18,1763.0,18631.0,1
2026-06-09 07:00:00,M22,59,OP-06,1,69.62,2.584,57.981,psi,19.65,1749.5,7951.0,0
2026-06-09 07:00:00,M23,65,OP-07,1,72.42,4.118,51.421,psi,21.11,1734.3,8671.0,0
2026-06-09 07:00:00,M24,54,OP-02,1,62.96,2.547,59.028,psi,17.87,1770.6,7351.0,0
2026-06-09 07:00:00,M25,131,OP-05,1,66.29,4.304,57.013,psi,21.03,1744.8,16591.0,0
2026-06-09 08:00:00,M01,171,OP-08,2,62.74,2.575,4.221,bar,19.82,1763.6,21392.0,0
2026-06-09 08:00:00,M02,115,OP-04,2,70.91,3.363,3.709,bar,20.06,1737.2,14672.0,0
2026-06-09 08:00:00,M03,125,OP-04,2,72.23,4.106,3.686,bar,20.57,1741.1,15872.0,1
2026-06-09 08:00:00,M04,163,OP-11,2,63.54,2.516,4.061,bar,19.75,1753.3,20432.0,0
2026-06-09 08:00:00,M05,107,OP-02,2,65.94,3.688,4.045,bar,19.89,1757.4,13712.0,1
2026-06-09 08:00:00,M06,141,OP-07,2,66.27,2.475,3.792,bar,19.28,1760.8,17792.0,0
2026-06-09 08:00:00,M07,151,OP-04,2,63.52,2.857,4.19,bar,19.25,1766.6,18992.0,0
2026-06-09 08:00:00,M08,45,OP-10,2,62.74,2.068,4.27,bar,18.62,1777.3,6272.0,0
2026-06-09 08:00:00,M09,15,OP-02,2,71.4,2.587,3.754,bar,19.75,1764.7,2672.0,0
2026-06-09 08:00:00,M10,58,OP-01,2,69.35,4.107,3.555,bar,21.38,1739.7,7832.0,0
2026-06-09 08:00:00,M11,55,OP-09,2,80.84,4.647,3.753,bar,21.48,1744.3,7472.0,1
2026-06-09 08:00:00,M12,158,OP-12,2,61.05,2.718,4.134,bar,19.5,1776.3,19832.0,0
2026-06-09 08:00:00,M13,165,OP-07,2,73.07,3.999,3.876,bar,21.3,1762.8,20672.0,0
2026-06-09 08:00:00,M14,6,OP-12,2,63.33,2.451,3.96,bar,19.26,1760.4,1592.0,0
2026-06-09 08:00:00,M15,93,OP-11,2,64.59,,3.759,bar,20.79,1744.9,12032.0,0
2026-06-09 08:00:00,M16,149,OP-11,2,66.79,2.718,4.073,bar,19.08,1752.0,18752.0,0
2026-06-09 08:00:00,M17,29,OP-07,2,59.19,1.943,4.301,bar,17.91,1777.1,4352.0,0
2026-06-09 08:00:00,M18,145,OP-06,2,73.2,4.19,52.746,psi,21.31,1741.2,18272.0,0
2026-06-09 08:00:00,M19,26,OP-04,2,65.45,3.869,56.375,psi,20.53,1752.1,3992.0,0
2026-06-09 08:00:00,M20,87,OP-02,2,62.88,2.704,57.116,psi,17.49,1762.0,11312.0,0
2026-06-09 08:00:00,M21,148,OP-07,2,72.45,3.809,53.003,psi,21.42,1747.3,18632.0,1
2026-06-09 08:00:00,M22,59,OP-01,2,66.0,3.043,56.532,psi,19.68,1763.9,7952.0,0
2026-06-09 08:00:00,M23,65,OP-10,2,71.12,4.429,52.353,psi,22.06,1734.9,8672.0,0
2026-06-09 08:00:00,M24,54,OP-10,2,62.4,2.138,56.299,psi,19.3,1781.4,7352.0,0
2026-06-09 08:00:00,M25,131,OP-01,2,74.04,4.27,54.751,psi,21.12,1737.5,16592.0,0
2026-06-09 09:00:00,M01,171,OP-07,2,59.3,2.287,4.096,bar,18.4,1755.6,21393.0,0
2026-06-09 09:00:00,M02,115,OP-10,2,63.08,3.392,3.521,bar,20.24,1749.2,14673.0,0
2026-06-09 09:00:00,M03,125,OP-07,2,76.01,,3.709,bar,20.7,1747.4,15873.0,1
2026-06-09 09:00:00,M04,163,OP-03,2,62.27,2.585,4.031,bar,19.29,1769.3,20433.0,0
2026-06-09 09:00:00,M05,107,OP-07,2,75.06,3.307,3.793,bar,20.21,1761.7,13713.0,1
2026-06-09 09:00:00,M06,141,OP-04,2,63.39,2.561,4.152,bar,19.09,1764.0,17793.0,0
2026-06-09 09:00:00,M07,151,OP-12,2,63.37,2.885,3.813,bar,19.65,1761.4,18993.0,0
2026-06-09 09:00:00,M08,45,OP-01,2,66.32,2.368,4.189,bar,18.12,1765.2,6273.0,0
2026-06-09 09:00:00,M09,15,OP-11,2,64.12,2.796,4.111,bar,20.1,1764.2,2673.0,0
2026-06-09 09:00:00,M10,58,OP-03,2,74.91,3.864,3.52,bar,20.32,1737.1,7833.0,0
2026-06-09 09:00:00,M11,55,OP-07,2,72.63,4.58,3.414,bar,22.62,1737.6,7473.0,1
2026-06-09 09:00:00,M12,158,OP-07,2,58.55,2.523,4.047,bar,18.41,1763.9,19833.0,0
2026-06-09 09:00:00,M13,165,OP-05,2,72.39,4.153,3.818,bar,21.66,1751.7,20673.0,0
2026-06-09 09:00:00,M14,6,OP-09,2,60.27,2.928,3.942,bar,18.47,1769.4,1593.0,0
2026-06-09 09:00:00,M15,93,OP-07,2,72.83,3.747,3.718,bar,20.13,1737.4,12033.0,0
2026-06-09 09:00:00,M16,149,OP-03,2,68.29,2.726,4.131,bar,20.35,1756.3,18753.0,0
2026-06-09 09:00:00,M17,29,OP-06,2,60.38,2.156,4.089,bar,16.89,1773.0,4353.0,0
2026-06-09 09:00:00,M18,145,OP-11,2,75.01,3.925,52.402,psi,22.18,1749.0,18273.0,0
2026-06-09 09:00:00,M19,26,OP-04,2,71.08,3.435,54.116,psi,19.74,1742.5,3993.0,0
2026-06-09 09:00:00,M20,87,OP-05,2,62.45,2.765,58.364,psi,18.98,1760.0,11313.0,0
2026-06-09 09:00:00,M21,148,OP-01,2,69.58,3.922,56.945,psi,21.11,1758.0,18633.0,1
2026-06-09 09:00:00,M22,59,OP-01,2,63.01,2.969,57.38,psi,19.17,1756.9,7953.0,0
2026-06-09 09:00:00,M23,65,OP-12,2,74.43,3.95,57.22,psi,22.55,1750.7,8673.0,0
2026-06-09 09:00:00,M24,54,OP-08,2,62.59,2.333,58.917,psi,18.16,1769.4,7353.0,0
2026-06-09 09:00:00,M25,131,OP-09,2,71.46,4.262,52.506,psi,22.63,1739.7,16593.0,0
2026-06-09 10:00:00,M01,171,OP-03,2,63.19,2.597,4.112,bar,18.96,1762.8,21394.0,0
2026-06-09 10:00:00,M02,115,OP-05,2,65.74,3.411,3.818,bar,20.25,1739.1,14674.0,0
2026-06-09 10:00:00,M03,125,OP-07,2,69.49,4.027,3.76,bar,22.07,1742.3,15874.0,1
2026-06-09 10:00:00,M04,163,OP-07,2,61.04,2.368,4.085,bar,19.69,1752.2,20434.0,0
2026-06-09 10:00:00,M05,107,OP-07,2,64.86,,3.912,bar,20.89,1760.6,13714.0,1
2026-06-09 10:00:00,M06,141,OP-08,2,67.96,2.448,4.129,bar,18.91,1757.7,17794.0,0
2026-06-09 10:00:00,M07,151,OP-06,2,64.63,,3.946,bar,18.26,1769.4,18994.0,0
2026-06-09 10:00:00,M08,45,OP-03,2,64.69,2.16,4.182,bar,18.49,1772.5,6274.0,0
2026-06-09 10:00:00,M09,15,OP-06,2,69.65,3.126,4.026,bar,18.71,1769.1,2674.0,0
2026-06-09 10:00:00,M10,58,OP-03,2,63.95,3.975,3.661,bar,22.05,1753.5,7834.0,0
2026-06-09 10:00:00,M11,55,OP-10,2,78.06,,3.64,bar,23.08,1724.6,7474.0,1
2026-06-09 10:00:00,M12,158,OP-07,2,63.53,2.555,4.005,bar,18.83,1772.7,19834.0,0
2026-06-09 10:00:00,M13,165,OP-09,2,78.73,4.272,3.805,bar,21.51,1737.8,20674.0,0
2026-06-09 10:00:00,M14,6,OP-06,2,63.07,2.921,4.064,bar,19.27,1762.9,1594.0,0
2026-06-09 10:00:00,M15,93,OP-09,2,72.48,3.525,3.808,bar,20.9,1748.4,12034.0,0
2026-06-09 10:00:00,M16,149,OP-06,2,70.01,2.803,4.12,bar,18.69,1755.8,18754.0,0
2026-06-09 10:00:00,M17,29,OP-02,2,63.38,1.923,4.242,bar,18.47,1780.4,4354.0,0
2026-06-09 10:00:00,M18,145,OP-05,2,70.86,4.359,51.794,psi,20.83,1752.6,18274.0,0
2026-06-09 10:00:00,M19,26,OP-12,2,70.56,3.771,54.624,psi,20.23,1758.3,3994.0,0
2026-06-09 10:00:00,M20,87,OP-03,2,64.49,2.424,59.398,psi,19.44,1773.8,11314.0,0
2026-06-09 10:00:00,M21,148,OP-07,2,72.04,3.712,54.747,psi,20.65,1755.4,18634.0,1
2026-06-09 10:00:00,M22,59,OP-01,2,62.05,2.941,61.081,psi,19.63,1756.3,7954.0,0
2026-06-09 10:00:00,M23,65,OP-04,2,71.02,4.244,53.529,psi,23.24,1745.2,8674.0,0
2026-06-09 10:00:00,M24,54,OP-12,2,61.84,2.395,60.441,psi,17.9,1769.6,7354.0,0
2026-06-09 10:00:00,M25,131,OP-02,2,71.93,4.042,51.297,psi,21.72,1751.0,16594.0,0
2026-06-09 11:00:00,M01,171,OP-05,2,60.2,2.397,3.943,bar,19.73,1768.0,21395.0,0
2026-06-09 11:00:00,M02,115,OP-07,2,74.93,3.312,3.801,bar,18.37,1760.8,14675.0,0
2026-06-09 11:00:00,M03,125,OP-07,2,63.69,4.129,3.634,bar,21.13,1737.2,15875.0,1
2026-06-09 11:00:00,M04,163,OP-04,2,64.65,2.415,3.781,bar,19.81,1769.2,20435.0,0
2026-06-09 11:00:00,M05,107,OP-07,2,64.33,,3.738,bar,20.35,1749.6,13715.0,1
2026-06-09 11:00:00,M06,141,OP-04,2,63.3,2.488,4.037,bar,18.24,1769.9,17795.0,0
2026-06-09 11:00:00,M07,151,OP-09,2,65.31,,3.995,bar,19.98,1763.4,18995.0,0
2026-06-09 11:00:00,M08,45,OP-04,2,64.37,2.179,4.18,bar,17.85,1782.7,6275.0,0
2026-06-09 11:00:00,M09,15,OP-02,2,61.67,2.702,3.943,bar,19.52,1765.0,2675.0,0
2026-06-09 11:00:00,M10,58,OP-05,2,75.42,4.17,3.584,bar,20.97,1749.0,7835.0,0
2026-06-09 11:00:00,M11,55,OP-09,2,70.64,4.493,3.565,bar,23.11,1730.6,7475.0,1
2026-06-09 11:00:00,M12,158,OP-11,2,62.41,2.519,3.956,bar,19.06,1757.4,19835.0,0
2026-06-09 11:00:00,M13,165,OP-05,2,69.98,3.781,3.833,bar,20.12,1738.0,20675.0,0
2026-06-09 11:00:00,M14,6,OP-12,2,64.51,,4.043,bar,19.31,1777.0,1595.0,0
2026-06-09 11:00:00,M15,93,OP-03,2,67.46,3.598,3.515,bar,20.11,1751.1,12035.0,0
2026-06-09 11:00:00,M16,149,OP-12,2,65.06,2.651,4.034,bar,18.79,1762.4,18755.0,0
2026-06-09 11:00:00,M17,29,OP-11,2,55.64,1.791,4.047,bar,17.29,1786.3,4355.0,0
2026-06-09 11:00:00,M18,145,OP-12,2,71.2,,55.467,psi,22.5,1748.9,18275.0,0
2026-06-09 11:00:00,M19,26,OP-06,2,69.82,,55.731,psi,19.92,1746.9,3995.0,0
2026-06-09 11:00:00,M20,87,OP-11,2,63.38,2.573,58.241,psi,18.86,1786.0,11315.0,0
2026-06-09 11:00:00,M21,148,OP-07,2,69.79,3.945,52.649,psi,20.94,1743.5,18635.0,1
2026-06-09 11:00:00,M22,59,OP-01,2,70.66,2.729,56.854,psi,18.86,1767.7,7955.0,0
2026-06-09 11:00:00,M23,65,OP-03,2,76.85,,50.742,psi,20.86,1731.1,8675.0,0
2026-06-09 11:00:00,M24,54,OP-02,2,63.6,2.374,57.323,psi,17.85,1766.5,7355.0,0
2026-06-09 11:00:00,M25,131,OP-07,2,76.71,4.229,52.3,psi,22.21,1729.6,16595.0,0
2026-06-09 12:00:00,M01,171,OP-07,2,67.65,2.941,4.008,bar,19.01,1765.3,21396.0,0
2026-06-09 12:00:00,M02,115,OP-01,2,67.79,3.757,3.975,bar,20.86,1754.3,14676.0,0
2026-06-09 12:00:00,M03,125,OP-04,2,74.87,4.042,3.924,bar,20.23,1749.2,15876.0,1
2026-06-09 12:00:00,M04,163,OP-07,2,58.66,2.43,4.138,bar,18.53,1764.1,20436.0,0
2026-06-09 12:00:00,M05,107,OP-07,2,61.56,3.585,3.886,bar,19.48,1747.0,13716.0,1
2026-06-09 12:00:00,M06,141,OP-05,2,68.2,2.254,3.821,bar,19.13,1762.1,17796.0,0
2026-06-09 12:00:00,M07,151,OP-10,2,65.13,2.883,3.766,bar,19.52,1751.9,18996.0,0
2026-06-09 12:00:00,M08,45,OP-02,2,66.23,2.163,3.849,bar,18.9,1767.4,6276.0,0
2026-06-09 12:00:00,M09,15,OP-01,2,67.45,2.44,4.043,bar,19.44,1763.4,2676.0,0
2026-06-09 12:00:00,M10,58,OP-03,2,75.68,3.877,3.464,bar,22.36,1755.3,7836.0,0
2026-06-09 12:00:00,M11,55,OP-09,2,81.76,4.806,3.681,bar,22.65,1740.3,7476.0,1
